Word	Mystery	Romance	Short	Sci	Family	Horror	Thriller	Sport	Crime	Drama	Fantasy	Western	Animation	Music	Adventure	Action	Comedy	Documentary	Musical	Biography	History
center	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
centuries	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
certain	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
certainty	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chairman	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
challenged	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
challenges	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chance	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chances	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
change	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0
changed	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
changes	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
changing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
channing	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
character	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
charges	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
charles	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
charlie	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
charm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chaudhry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chbosky	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chefs	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chicago	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	2	0	0	0	0
child	0	2	0	0	0	0	0	0	0	4	4	0	0	0	4	0	3	0	0	0	0
childhood	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
children	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
choices	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0
chon	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
choose	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
chris	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
christmas	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
churchill	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0
cia	2	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	0	0	0	0	1
circumstances	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
citizens	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
city	2	0	0	0	0	1	2	0	1	0	0	0	0	0	0	6	1	0	0	0	0
civil	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1
civilization	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
clan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
classic	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
claudia	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
clone	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
closing	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
cloudcroft	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
club	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
clubs	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
co	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
coast	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
coated	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
coffee	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
coffeehouse	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cohorts	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
cold	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
collage	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
collaging	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
collection	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
college	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0
collegiate	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
collins	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
collinsport	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
collinwood	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
collision	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	1	0
columbus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
com	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
combat	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
come	1	1	0	1	0	0	0	0	0	2	1	0	0	0	2	2	0	0	0	1	1
comedic	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
comedy	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
comes	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1
comfortable	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
comic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
coming	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
commitment	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
commits	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
committee	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
communicating	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
company	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
compelled	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
competition	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
competitive	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
competitors	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
complete	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
complexities	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
composer	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
compromised	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
computer	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
conclusion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
conclusive	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
condition	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
confessing	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
confident	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
confirm	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
confronts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
confusion	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
congress	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
connect	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
connected	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
connors	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0
conscience	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
consequences	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
conservative	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
conserve	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
considerable	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
considered	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
constant	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
constitutional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
contact	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
contacted	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contacts	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
continental	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
contract	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
control	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	0	0	0	0
convince	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
cooper	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
cop	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
cope	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0
coping	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
corporation	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
corrupt	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
corruption	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
costs	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cotty	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
could	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0
count	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
counterpart	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
country	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
county	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
couple	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
couples	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
courage	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
course	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0
court	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
courting	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
courts	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
coward	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
crashes	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
crashing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
crazy	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
create	0	1	0	0	0	0	1	0	0	2	1	0	0	2	0	0	1	0	1	0	0
created	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
creates	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
creating	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
creature	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
credit	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
crew	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0
cricket	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
crime	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
crimes	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
crippled	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
crisis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
cross	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
crossing	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
crowded	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
crude	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
cruel	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	3	0	0	0	0
crumble	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
crumbling	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
crush	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
cryphin	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cullens	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
culprit	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
cultish	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
culture	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
curios	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
curricular	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
curse	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
curt	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
cut	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
cycle	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
d	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
dad	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
daily	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dana	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dance	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
dances	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
danger	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
dangerous	0	0	0	0	0	2	0	0	0	1	1	0	1	0	2	0	1	0	0	0	0
daring	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
dark	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0
date	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
dating	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
daughter	0	0	0	0	0	0	0	0	3	1	2	0	0	0	1	3	0	0	0	0	0
daughters	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
dave	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
day	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	2	0
days	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
dea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
dead	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
deadly	2	0	0	0	0	1	1	0	0	0	1	0	1	0	2	0	1	0	0	0	0
deal	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
dealers	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
dealing	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
deals	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
death	0	0	0	0	0	2	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0
decades	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
deceased	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
deception	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
decides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
declares	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
deem	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
defeated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
defense	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
delivery	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
demands	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
demon	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
dennis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
dent	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
dentist	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
denzel	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
department	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
depp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
depths	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
deputy	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
describing	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
desperately	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
despite	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0
destiny	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
destroy	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0
detainees	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
determined	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
develop	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
devised	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
devises	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
diagnosed	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
diary	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
diego	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
differ	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
different	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
differently	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
digitized	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
directed	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
directly	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
director	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
dirk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
dirty	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
disappearance	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
disarray	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
disaster	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
disastrous	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
disbelieving	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
disc	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
discharges	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
discover	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0
discovered	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
discovers	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0
discovery	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
disgruntled	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
disintegrating	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dismembered	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
disorder	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
distillery	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
district	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
districts	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
divided	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
dj	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
django	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
documentary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
documentation	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
doesn	1	4	0	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0
dolly	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dolores	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
done	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
donny	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
dooms	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
door	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dork	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
dorm	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
doubts	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
dr	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0
drablow	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dragon	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
drama	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
dreams	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
dressed	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
driver	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
drives	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
drowned	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
drug	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0
drugs	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
dudes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
due	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
dunk	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
duress	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dwarf	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
dwarves	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
dysfunctional	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
dystopian	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
e	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
eagles	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
earlier	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
early	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
earn	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
earth	1	1	1	1	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0
east	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
eel	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
effects	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
effort	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
ego	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
eight	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0
elena	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
eliminate	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
elizabeth	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ellie	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
ellison	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
embark	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
